id,segment,gamecategory,subgamecategory,bundle,created,shift,oblast,city,os,osv,segment_predict
18167,5,Games,Strategy,net.wargaming.wot.blitz,2021-08-04 12:36:41,MSK,Москва,Москва,android,9.0,5
18171,3,Games,Role Playing,fantasy.survival.game.rpg,2021-08-03 18:59:48,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,3
18177,5,Games,Casual,com.supercell.hayday,2021-08-05 06:52:28,MSK+2,Челябинская,Челябинск,android,7.0,5
18190,5,Games,Casual,com.ohmgames.richtopoor,2021-08-07 08:32:31,MSK,Краснодарский край,Сочи,android,8.0.0,3
18192,2,Games,Simulation,conquer.the.city.takeover.battle,2021-09-17 10:53:14,MSK+7,Приморский край,Анучино,android,9.0,5
18216,2,Games,Role Playing,com.zeptolab.bulletecho.google,2021-09-17 13:47:47,MSK,Татарстан,Казань,android,11.0,4
18223,4,Games,Action,com.edkongames.ww2,2021-07-11 20:20:34,MSK+2,Башкортостан,Уфа,android,10.0,3
18230,4,,,com.kiloo.subwaysurf,2021-08-07 09:03:53,MSK+3,Омская область,Омск,android,10.0.0,4
18238,5,,,com.my.defense,2021-09-15 12:12:34,MSK,Санкт-Петербург,Санкт-Петербург,android,11.0.0,4
18252,3,Games,Puzzle,com.bigcake.android.sudoku,2021-08-07 02:48:33,MSK,Москва,Москва,android,10.0,5
18257,3,Games,Puzzle,com.playflock.indianacat,2021-07-10 10:23:57,MSK,Санкт-Петербург,Санкт-Петербург,android,6.0,4
18265,5,Lifestyle,None,351331194,2021-08-02 13:06:11,MSK,Санкт-Петербург,Санкт-Петербург,ios,13.5.1,3
18277,3,,,com.openmygame.games.android.wordpizza,2021-08-05 15:44:04,MSK+2,Свердловская область,Екатеринбург,Android,11,3
18279,3,Games,Puzzle,com.matchington.mansion,2021-07-09 18:17:34,MSK+5,Иркутская область,Иркутск,android,9.0,3
18280,3,Games,Casual,com.pronetis.ironball2,2021-09-17 09:20:02,MSK,Ростовская область,Таганрог,android,10.0,3
18282,5,Games,Simulation,com.mars.avgchapters,2021-09-16 06:29:59,MSK+3,Новосибирская область,Новосибирск,android,11.0,4
18284,4,Games,Racing,com.fingersoft.hcr2,2021-08-05 10:50:15,MSK,Санкт-Петербург,Санкт-Петербург,android,8.0.0,3
18290,5,,,video.reface.app,2021-08-05 01:55:14,MSK,Нижегородская область,Нижний Новгород,android,9.0.0,5
18302,3,Games,Puzzle,merge.villa,2021-09-19 20:00:19,MSK,Северная Осетия,Владикавказ,android,8.0.0,4
18311,1,,,com.infolink.limeiptv,2021-07-09 15:38:41,MSK,Липецкая область,Липецк,android,10,4
18313,3,,,games.lightheart.mrautofire,2021-07-11 20:01:48,MSK,Москва,Москва,android,10.0.0,5
18314,5,,,com.mechanist.gok,2021-08-05 04:45:17,MSK,Москва,Москва,android,10,3
18324,5,Games,Strategy,heroes.battle.strategy.card.game,2021-09-16 08:35:11,MSK,Татарстан,Казань,android,10.0,5
18333,3,,,com.fugo.wow,2021-09-18 14:14:33,MSK+2,Свердловская область,Екатеринбург,android,10.0.0,5
18339,3,,,com.beingame.zc.zombie.shelter.survival,2021-07-09 18:23:21,MSK+2,Свердловская область,Екатеринбург,android,11.0.0,3
18345,3,Games,Simulation,com.OppanaGames.GelikSim,2021-09-20 09:49:51,MSK,Татарстан,Казань,android,8.1.0,3
18349,5,,,net.wargaming.wot.blitz,2021-08-02 13:13:00,,,,android,10.0.0,5
18354,5,Games,Racing,com.volcanogames.mudracing,2021-08-07 10:03:53,MSK,Ленинградская область,Приладожский,android,10.0,5
18363,4,,,com.fugo.wow,2021-07-06 16:14:23,MSK,Москва,Москва,Android,9.0.0,4
18364,5,,,com.merge.cube.winner,2021-09-15 12:53:30,MSK+1,Самарская область,Самара,android,8.1.0,4
18372,1,,,com.openmygame.games.android.wordpizza,2021-07-11 22:12:25,MSK,Чувашия,Чебоксары,android,7.0,5
18382,5,Games,Strategy,net.wargaming.wot.blitz,2021-09-15 03:56:41,MSK,Волгоградская область,Волгоград,android,9.0,3
18388,4,,,com.tile.match.connect.game,2021-07-06 12:22:44,MSK+1,Самарская область,Сызрань,Android,10.0.0,4
18395,3,,,com.openmygame.games.android.wordpizza,2021-07-10 21:20:04,MSK,Татарстан,Казань,Android,10,5
18402,5,,,com.outfit7.mytalkingtom2,2021-09-19 06:32:16,MSK+3,Новосибирская область,Новосибирск,Android,9,2
18409,5,Games,Casual,com.rovio.baba,2021-08-02 15:22:55,MSK+7,Приморский край,Спасск-Дальний,android,9.0,3
18411,4,Games,Action,com.mgs.sniper1,2021-08-03 16:02:04,MSK+4,Кемеровская область,Кемерово,android,7.1,5
18413,5,,,games.lightheart.mrautofire,2021-08-02 13:48:57,MSK+7,Приморский край,Владивосток,android,11.0.0,5
18420,4,,,idle.city.builder,2021-09-18 16:06:18,MSK,Санкт-Петербург,Санкт-Петербург,android,7.0.0,3
18429,4,Games,Racing,com.sir.racing.ultimatemotorcyclesimulator,2021-08-07 20:34:35,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,4
18430,3,Games,Casual,1501501181,2021-07-06 14:03:37,MSK+7,Приморский край,Владивосток,ios,14.5.1,4
18440,3,Games,Word,com.openmygame.games.android.wordsearchsea,2021-08-08 18:58:34,MSK,Санкт-Петербург,Санкт-Петербург,android,7.1,4
18442,3,Games,Simulation,com.AnkaStudios.DriveThru3D,2021-09-16 15:17:15,MSK,Ставрополье,Ставрополь,android,8.0.0,5
18443,4,Games,Puzzle,com.smallgiantgames.empires,2021-08-02 05:43:33,MSK,Москва,Москва,android,10.0,3
18457,4,Games,Strategy,com.rockbite.deeptown,2021-09-16 18:58:18,,Коми,Печора,android,7.1,5
96113,5,Games,Role Playing,com.zeptolab.bulletecho.google,2021-09-15 10:48:18,MSK,Ростовская область,Ростов-на-Дону,android,10.0,5
96128,4,,,com.os.falcon.fnf.battle.friday.night.funkin,2021-07-09 10:05:18,MSK,Архангельская область,Архангельск,android,7.0.0,4
96131,5,,,com.Neurononfire.SupremeDuelist,2021-08-04 12:49:35,,,,android,9,4
96170,2,Applications,Photography,com.campmobile.snow,2021-09-19 08:00:56,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,3
96174,4,Games,Puzzle,com.easybrain.sudoku.android,2021-08-07 16:35:20,MSK+5,Иркутская область,Иркутск,android,10.0,3
96177,3,,,com.pixelfederation.ts2,2021-09-19 18:35:55,MSK,Санкт-Петербург,Санкт-Петербург,android,11.0.0,3
96185,5,Games,Sports,1389111413,2021-08-04 14:04:23,MSK,Москва,Москва,ios,14.6,5
96188,4,,,com.pokergame.solitairefree,2021-09-18 11:06:07,,,,android,11.0.0,4
96191,3,Games,Simulation,1530877393,2021-07-10 00:07:59,MSK,Кабардино-Балкария,,ios,14.6,5
96193,5,Lifestyle,None,351331194,2021-09-17 10:21:19,MSK,Москва,Москва,ios,14.6,3
96201,5,Games,Action,com.hgamesart.crimedriver,2021-08-04 09:59:08,MSK+3,Новосибирская область,Новосибирск,android,9.0,4
96240,3,,,com.openmygame.games.android.wordpizza,2021-07-11 19:38:10,MSK,Краснодарский край,Краснодар,Android,9,5
96243,4,Games,Action,fi.twomenandadog.walkmaster,2021-07-05 10:45:51,MSK,Москва,Москва,android,10.0,3
96257,4,Games,Action,com.pixonic.wwr,2021-08-06 20:17:49,MSK+2,Челябинская,Челябинск,android,10.0,3
96260,4,,,com.kayac.rungun,2021-09-16 08:14:40,MSK+4,Кемеровская область,Анжеро-Судженск,android,9.0.0,4
96261,3,,,com.ohbibi.fps,2021-07-05 21:29:02,MSK,Карелия,Петрозаводск,android,7.1.2,5
96265,5,Games,Word,com.fingerlab.word.blockpuzzles,2021-09-20 21:19:46,MSK,Ростовская область,Ростов-на-Дону,android,10.0,4
96280,5,,,net.elvista.kozel,2021-09-20 07:09:04,MSK,Краснодарский край,Краснодар,Android,8.1.0,3
96284,5,Games,Puzzle,com.lhpstudio.mergeblock,2021-09-18 07:49:21,MSK+2,Свердловская область,Екатеринбург,android,11.0,5
96295,4,,,com.red.business,2021-08-04 16:25:44,MSK,Белгородская область,Белгород,android,10.0.0,5
96296,5,Games,Adventure,com.heliogames.westland,2021-08-02 17:11:28,MSK,Нижегородская область,Нижний Новгород,android,11.0,3
96297,3,,,com.pronetis.ironball2,2021-07-10 19:54:23,MSK+2,Свердловская область,Екатеринбург,android,10.0.0,4
96305,3,,,com.nukeboxstudios.foodtruckchef,2021-07-06 15:17:45,MSK,Москва,Москва,android,10.0.0,3
96311,5,Games,Adventure,com.rpgsnack.fishingparadise,2021-09-20 14:27:42,MSK,Краснодарский край,Краснодар,android,9.0,4
96316,3,Games,Action,com.pixonic.wwr,2021-07-08 19:41:57,MSK,Чечня,Грозный,android,9.0,5
96333,5,Games,Casual,com.mergegame.merge,2021-09-20 02:55:00,MSK+3,Новосибирская область,Новосибирск,android,11.0,4
96354,3,Games,Casual,com.muscle.rush,2021-07-06 12:47:44,MSK+1,Самарская область,Тольятти,android,7.0,5
96363,3,,,com.playstrom.bob,2021-09-20 13:28:38,MSK,Нижегородская область,Нижний Новгород,android,11.0.0,3
96364,3,,,com.xmonetize.quizzland,2021-07-08 21:15:04,MSK,Москва,Москва,android,8.1.0,5
96367,4,Games,Simulation,com.vizorapps.klondike,2021-08-03 19:38:43,MSK,Санкт-Петербург,Пушкин,android,10.0,5
96370,5,Games,Arcade,com.superluckycasino.megadiamond.slots.vegas.android.free,2021-08-06 09:41:30,,,,android,8.0.0,5
96372,3,,,net.wargaming.wot.blitz,2021-08-05 07:59:04,MSK+2,Пермский край,Пермь,android,10.0.0,4
96382,5,Games,Puzzle,com.bigcake.android.mergemania,2021-08-02 14:51:28,MSK,Краснодарский край,,android,10.0,5
96383,5,Games,Adventure,1200391796,2021-09-15 19:52:24,MSK,Краснодарский край,Сочи,ios,12.5.4,4
96386,5,Games,Role Playing,1300588558,2021-08-05 01:02:46,MSK,Москва,Москва,ios,12.5.4,3
96398,4,,,com.iposedon.bricksbreakerballs,2021-08-05 14:17:47,MSK,Санкт-Петербург,Санкт-Петербург,Android,11,3
96400,4,,,com.karma.mythwarspuzzles,2021-07-07 09:49:55,MSK,Московская область,Клин,Android,11.0.0,4
96402,2,Games,Action,com.vng.g6.a.zombie,2021-09-16 12:16:50,MSK,Москва,Москва,android,8.0.0,4
96416,3,Games,Action,ninja.creed.sniper.real3d.action.free.android,2021-07-07 23:25:45,MSK+2,Свердловская область,Екатеринбург,android,10.0,5
96420,3,Games,Role Playing,1300588558,2021-08-04 09:29:36,MSK+2,Свердловская область,Екатеринбург,ios,14.6,5
96421,3,Games,Adventure,1200391796,2021-07-08 15:41:28,MSK,Ростовская область,Ростов-на-Дону,ios,12.3.1,5
96434,5,,,com.panzerdog.tacticool,2021-08-02 13:48:24,MSK,Ростовская область,Ростов-на-Дону,android,11.0.0,5
96445,3,Games,Puzzle,com.superbox.aos.jewelblast,2021-09-17 17:26:01,MSK+4,Кемеровская область,Прокопьевск,android,9.0,4
96448,2,Applications,Education,com.duolingo,2021-09-20 06:25:47,MSK+1,Самарская область,Самара,android,10.0,5
96460,5,,,jp.ne.ibis.ibispaintx.app,2021-09-17 00:58:50,MSK,Мурманская область,Мурманск,android,8.1.1,3
96475,5,Games,Card,solitaire.klondike.patience.spider.freecell.card.free.daily,2021-09-15 11:45:06,MSK,Карелия,Медвежьегорск,android,9.0,5
96480,4,Games,Arcade,com.linkdesks.jewellegend,2021-07-07 11:24:04,MSK+2,Свердловская область,Екатеринбург,android,11.0,5
96484,3,,,com.cscmobi.cooking.love.free,2021-09-19 12:30:29,MSK,Краснодарский край,Краснодар,android,10.0.0,5
96487,4,Games,Puzzle,puzzle.blockpuzzle.cube.relax,2021-08-02 09:30:28,MSK+1,Самарская область,Самара,android,7.1,3
96493,3,Games,Family,977958854,2021-07-07 20:09:57,MSK,Санкт-Петербург,Санкт-Петербург,ios,14.6,3
96497,5,,,com.ea.game.nfs14_row,2021-08-04 04:22:28,MSK,Дагестан,Махачкала,android,8.0.0,5
96500,4,,,com.YsoCorp.StretchGuy,2021-08-03 14:52:55,MSK,Астраханская область,Астрахань,android,10.0.0,3
96503,2,Games,Card,com.devsisters.SolitaireDeckedOut,2021-09-15 14:29:15,MSK,Москва,Москва,android,11.0,5
96510,4,,,art.color.planet.paint.by.number.game.puzzle.free,2021-07-11 19:13:58,MSK,Орловская область,Орёл,Android,9.0.0,5
96511,3,Games,Puzzle,com.loop.match3d,2021-09-19 09:19:25,MSK,Волгоградская область,Волгоград,android,10.0,3
96530,5,,,net.wargaming.wot.blitz,2021-08-08 04:51:33,MSK+7,Хабаровский край,Хабаровск,android,10.0.0,5
96539,1,,,com.fugo.wow,2021-07-06 15:46:20,MSK+4,Кемеровская область,Кемерово,Android,9.0.0,4
96545,3,Applications,Productivity,com.allemailprovidersinoneapp.reademailsapp,2021-07-10 12:28:58,MSK,Москва,Москва,android,10.0,3
96546,5,Games,Action,com.zeptolab.omnomrun.google,2021-09-16 15:54:35,MSK,Татарстан,Казань,android,9.0,4
96553,5,Applications,Books & Reference,wp.wattpad,2021-09-19 14:15:33,,,,android,11.0,3
96563,3,,,com.jellyblast.cmcm,2021-08-03 19:05:18,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0.0,4
96567,4,Games,Casual,com.linkdesks.bubblegames.bubbleshooter,2021-07-08 19:20:03,MSK,Санкт-Петербург,Санкт-Петербург,android,8.0.0,4
96574,5,,,com.Bearoff.CSS,2021-09-20 07:22:33,MSK+4,Хакасия,Абакан,Android,10,4
96583,4,,,ru.litres.android.readfree,2021-08-08 10:37:33,,,,Android,8.0.0,3
96614,3,,,com.actionfit.atlantis,2021-07-07 17:43:19,MSK+2,Свердловская область,Екатеринбург,android,11.0.0,3
96616,3,,,com.fidgettrading.game,2021-08-02 19:48:49,MSK,Волгоградская область,Волгоград,android,10.0.0,4
96621,3,Games,Puzzle,com.playrix.fishdomdd.gplay,2021-07-09 09:15:15,MSK+7,Хабаровский край,Хабаровск,android,10.0,4
96626,4,Games,Puzzle,com.dino.delete.draw.brain.puzzlegame,2021-07-10 21:48:06,MSK,Ставрополье,Ставрополь,android,9.0,5
96636,3,Games,Arcade,com.BrutusGames.penturi,2021-08-07 19:12:14,MSK,Краснодарский край,Краснодар,android,10.0,5
96637,4,,,com.libertystudio.simlife,2021-08-02 04:05:54,MSK+2,Свердловская область,,android,9,5
96639,3,,,1081008476,2021-09-18 01:54:21,MSK,Курская область,Курск,ios,14.6.0,5
96648,4,,,com.weegoon.thiefpuzzle,2021-07-06 14:59:28,MSK+4,Кемеровская область,Прокопьевск,android,10.0.0,5
96661,3,Games,Action,com.hit.master,2021-09-20 19:38:25,MSK+2,Оренбургская область,Бузулук,android,9.0,3
96667,4,Games,Adventure,com.deuscraft.TurboTeam,2021-07-05 18:24:12,MSK+1,Самарская область,,android,9.0,5
96670,4,Games,Board,org.aastudio.games.longnards,2021-08-04 16:35:54,MSK+2,Свердловская область,Екатеринбург,android,7.0,1
96684,4,Games,Role Playing,com.lockwoodpublishing.avakinlife,2021-08-02 11:03:13,MSK,Москва,Москва,android,10.0,4
96700,3,Games,Action,com.yodo1.crossyroad,2021-07-10 20:49:54,MSK,Татарстан,Казань,android,10.0,5
96705,5,Games,Arcade,net.apex_designs.payback2,2021-08-03 10:04:48,MSK,Нижегородская область,Нижний Новгород,android,8.0.0,4
96706,4,,,com.higgs.tilemaster3d,2021-08-03 09:19:42,MSK,Липецкая область,Липецк,Android,9.0,5
96709,4,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-07-09 17:15:03,MSK,Ульяновская область,Ульяновск,android,9.0,4
96711,4,,,com.iposedon.bricksbreakerballs,2021-07-07 05:56:28,MSK,Курская область,Курск,Android,10,3
96714,5,Games,Word,com.qiiwi.wordington,2021-09-16 17:37:31,MSK,Москва,Москва,android,10.0,2
96716,5,Games,Puzzle,com.bigcake.android.mergemania,2021-08-08 09:53:26,MSK,Татарстан,Казань,android,9.0,5
96720,5,,,1528503142,2021-09-16 20:34:20,MSK+6,Забайкальский Край,Чита,ios,14.6.0,4
96742,4,Games,Puzzle,com.smallgiantgames.empires,2021-08-04 06:19:27,MSK+2,Свердловская область,Екатеринбург,android,7.0,3
96749,5,,,com.vividgames.right.swipes.hot.dates,2021-08-06 02:36:03,MSK,Москва,Москва,android,7.0,5
96757,4,Games,Board,com.pixel.art.coloring.color.number,2021-09-18 11:50:56,MSK+2,Свердловская область,Екатеринбург,android,10.0,5
96760,2,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-09-16 08:43:39,MSK,Ставрополье,Новоалександровск,android,8.1.0,3
